datetime,MS,cash,commission,total,returns,equity_curve,drawdown
2020-01-10,4477.153396606445,96137.51731262206,3.9000000000000004,100614.6707092285,0.00012785831561523686,1.0061467070922845,0.010113486267089966
2020-01-13,4526.032257080078,96137.51731262206,3.9000000000000004,100663.54956970214,0.00048580251894758675,1.0066354956970207,0.009624697662353743
2020-01-14,4532.8922271728525,96137.51731262206,3.9000000000000004,100670.40953979491,6.814750842876194e-05,1.0067040953979485,0.00955609796142598
2020-01-15,4539.7525787353525,96137.51731262206,3.9000000000000004,100677.26989135741,6.814665395582509e-05,1.0067726989135735,0.009487494445800992
2020-01-16,4839.886856079102,96137.51731262206,3.9000000000000004,100977.40416870116,0.0029811523263159057,1.009774041687011,0.006486151672363549
2020-01-17,4931.643295288086,96137.51731262206,3.9000000000000004,101069.16060791015,0.0009086828876654351,1.0106916060791007,0.005568587280273762
2020-01-21,4795.296096801758,96137.51731262206,3.9000000000000004,100932.81340942382,-0.0013490484898284194,1.0093281340942375,0.006932059265136958
2020-01-22,4790.151596069336,96137.51731262206,3.9000000000000004,100927.6689086914,-5.096955646677337e-05,1.0092766890869134,0.006983504272461083
2020-01-23,4761.85302734375,96137.51731262206,3.9000000000000004,100899.37033996581,-0.0002803846460694981,1.0089937033996574,0.007266489959717015
2020-01-24,4677.814865112305,96137.51731262206,3.9000000000000004,100815.33217773437,-0.0008328908490538023,1.0081533217773428,0.008106871582031605
2020-01-27,4554.330062866211,96137.51731262206,3.9000000000000004,100691.84737548827,-0.0012248613338732284,1.006918473754882,0.009341719604492482
2020-01-28,4632.365798950195,96137.51731262206,3.9000000000000004,100769.88311157226,0.0007749955742988313,1.0076988311157218,0.00856136224365267
2020-01-29,4603.209686279297,96137.51731262206,3.9000000000000004,100740.72699890136,-0.00028933359621563515,1.0074072699890129,0.008852923370361587
2020-01-30,4645.504760742188,96137.51731262206,3.9000000000000004,100783.02207336425,0.0004198408699527256,1.0078302207336418,0.00842997262573264
2020-01-31,4510.852432250977,96137.51731262206,3.9000000000000004,100648.36974487304,-0.001336061627455365,1.0064836974487297,0.009776495910644778
2020-02-03,4540.19889831543,96137.51731262206,3.9000000000000004,100677.71621093749,0.00029157418186542827,1.0067771621093742,0.009483031250000273
2020-02-04,4662.767791748047,96137.51731262206,3.9000000000000004,100800.28510437011,0.001217438158567452,1.0080028510437005,0.008257342315673988
2020-02-05,4746.493911743164,96137.51731262206,3.9000000000000004,100884.01122436523,0.0008306139204707907,1.0088401122436517,0.0074200811157227875
2020-02-06,4748.219299316406,96137.51731262206,3.9000000000000004,100885.73661193847,1.710268606780474e-05,1.008857366119384,0.007402827239990417
2020-02-07,4749.946212768555,96137.51731262206,3.9000000000000004,100887.46352539062,1.7117518394060838e-05,1.0088746352539055,0.007385558105468926
2020-02-10,4777.567291259766,96137.51731262206,3.9000000000000004,100915.08460388183,0.00027378107770803517,1.0091508460388177,0.007109347320556791
2020-02-11,4814.682388305664,96137.51731262206,3.9000000000000004,100952.19970092773,0.0003677854226806776,1.0095219970092766,0.006738196350097869
2020-02-12,4849.209213256836,96137.51731262206,3.9000000000000004,100986.7265258789,0.00034201161592761764,1.0098672652587881,0.006392928100586337
2020-02-13,4827.629470825195,96137.51731262206,3.9000000000000004,100965.14678344726,-0.00021368889926454138,1.0096514678344717,0.00660872552490277
2020-02-14,4819.861221313477,96137.51731262206,3.9000000000000004,100957.37853393554,-7.693991203105988e-05,1.0095737853393545,0.006686408020019963
2020-02-18,4792.240524291992,96137.51731262206,3.9000000000000004,100929.75783691405,-0.0002735877003007259,1.0092975783691396,0.006962614990234872
2020-02-19,4860.430145263672,96137.51731262206,3.9000000000000004,100997.94745788573,0.0006756146297492993,1.0099794745788564,0.0062807187805180575
2020-02-20,4639.4615173339835,96137.51731262206,3.9000000000000004,100776.97882995605,-0.002187852659301104,1.0077697882995595,0.00849040505981491
2020-02-21,4524.662780761719,96137.51731262206,3.9000000000000004,100662.18009338378,-0.0011391365161479428,1.0066218009338368,0.009638392425537656
2020-02-24,4288.158416748047,96137.51731262206,3.9000000000000004,100425.67572937011,-0.0023494858127875995,1.0042567572937,0.012003436065674444
2020-02-25,4145.737075805664,96137.51731262206,3.9000000000000004,100283.25438842773,-0.0014181765759404552,1.0028325438842762,0.013427649475098224
2020-02-26,4077.548599243164,96137.51731262206,3.9000000000000004,100215.06591186523,-0.0006799587526187256,1.0021506591186513,0.014109534240723143
2020-02-27,3919.591522216797,96137.51731262206,3.9000000000000004,100057.10883483886,-0.0015761809423473494,1.0005710883483876,0.01568910501098686
2020-02-28,3886.7897033691406,96137.51731262206,3.9000000000000004,100024.3070159912,-0.0003278309680304625,1.000243070159911,0.016017123199463468
2020-03-02,4011.947250366211,96137.51731262206,3.9000000000000004,100149.46456298827,0.0012512713232499806,1.0014946456298817,0.01476554772949279
2020-03-03,3832.4119567871085,96137.51731262206,3.9000000000000004,99969.92926940917,-0.001792673524142363,0.9996992926940906,0.016560900665283818
2020-03-04,3904.917526245117,96137.51731262206,3.9000000000000004,100042.43483886718,0.0007252737897074368,1.0004243483886708,0.015835844970703672
2020-03-05,3676.180648803711,96137.51731262206,3.9000000000000004,99813.69796142577,-0.0022863985448756674,0.9981369796142567,0.018123213745117717
2020-03-06,3611.443328857422,96137.51731262206,3.9000000000000004,99748.96064147948,-0.0006485815200565348,0.9974896064147939,0.01877058694458056
2020-03-09,3236.8331909179688,96137.51731262206,3.9000000000000004,99374.35050354003,-0.0037555292358973924,0.9937435050353993,0.02251668832397513
2020-03-10,3409.465789794922,96137.51731262206,3.9000000000000004,99546.98310241698,0.0017371947389059894,0.9954698310241689,0.020790362335205592
2020-03-11,3182.455635070801,96137.51731262206,3.9000000000000004,99319.97294769286,-0.0022804322908567265,0.9931997294769277,0.023060463882446758
2020-03-12,2702.540969848633,96137.51731262206,3.9000000000000004,98840.0582824707,-0.004832005597453337,0.988400582824706,0.027859610534668455
2020-03-13,3236.8331909179688,96137.51731262206,3.9000000000000004,99374.35050354003,0.005405624302065926,0.9937435050353993,0.02251668832397513
2020-03-16,2731.8880081176762,96137.51731262206,3.9000000000000004,98869.40532073974,-0.005081242596723268,0.9886940532073963,0.027566140151978114
2020-03-17,2916.603279113769,96137.51731262206,3.9000000000000004,99054.12059173583,0.0018682753314522849,0.9905412059173573,0.02571898744201717
2020-03-18,2654.204368591309,96137.51731262206,3.9000000000000004,98791.72168121337,-0.002649045884764112,0.9879172168121326,0.028342976547241827
2020-03-19,2668.8777923583984,96137.51731262206,3.9000000000000004,98806.39510498046,0.00014852887992411468,0.9880639510498035,0.028196242309570962
2020-03-20,2560.9830856323238,96137.51731262206,3.9000000000000004,98698.50039825439,-0.0010919810060010526,0.9869850039825427,0.029275189376831712
2020-03-23,2400.436019897461,96137.51731262206,3.9000000000000004,98537.95333251952,-0.0016266413885422937,0.9853795333251941,0.03088066003418033
2020-03-24,2867.403793334961,96137.51731262206,3.9000000000000004,99004.92110595702,0.004738963593669432,0.9900492110595692,0.02621098229980523
2020-03-25,2933.8665008544917,96137.51731262206,3.9000000000000004,99071.38381347655,0.0006713071105668433,0.9907138381347647,0.025546355224609796
2020-03-26,3082.329368591309,96137.51731262206,3.9000000000000004,99219.84668121337,0.0014985444032591388,0.9921984668121329,0.02406172654724159
2020-03-27,2935.5918884277344,96137.51731262206,3.9000000000000004,99073.1092010498,-0.0014789125872672892,0.9907310920104971,0.025529101348877314
2020-03-30,3007.234764099121,96137.51731262206,3.9000000000000004,99144.75207672118,0.0007231313950790685,0.9914475207672109,0.024812672592163576
2020-03-31,2934.7301483154297,96137.51731262206,3.9000000000000004,99072.24746093749,-0.0007313005909539427,0.990722474609374,0.025537718750000438
2020-04-01,2729.298782348633,96137.51731262206,3.9000000000000004,98866.8160949707,-0.002073551082484526,0.988668160949706,0.027592032409668454
2020-04-02,2926.097869873047,96137.51731262206,3.9000000000000004,99063.61518249511,0.001990547438438517,0.9906361518249501,0.025624041534424324
2020-04-03,2921.7815399169917,96137.51731262206,3.9000000000000004,99059.29885253905,-4.3571294547462e-05,0.9905929885253896,0.02566720483398488
2020-04-06,3194.539833068848,96137.51731262206,3.9000000000000004,99332.05714569091,0.0027534849964756525,0.9933205714569082,0.022939621902466234
2020-04-07,3188.4960174560547,96137.51731262206,3.9000000000000004,99326.01333007812,-6.084456303900865e-05,0.9932601333007802,0.02300006005859423
2020-04-08,3398.2444763183594,96137.51731262206,3.9000000000000004,99535.76178894042,0.002111717281607417,0.9953576178894031,0.02090257546997132
2020-04-09,3545.8438873291016,96137.51731262206,3.9000000000000004,99683.36119995116,0.0014828781973228455,0.9968336119995105,0.01942658135986397
2020-04-13,3416.3707733154297,96137.51731262206,3.9000000000000004,99553.88808593749,-0.0012988437835073086,0.9955388808593738,0.020721312500000644
2020-04-14,3440.5391693115234,96137.51731262206,3.9000000000000004,99578.05648193359,0.00024276697234792977,0.9957805648193346,0.020479628540039818
2020-04-15,3314.517593383789,96137.51731262206,3.9000000000000004,99452.03490600585,-0.0012655556894766162,0.9945203490600573,0.02173984429931719
2020-04-16,3311.0652923583984,96137.51731262206,3.9000000000000004,99448.58260498046,-3.471322661874332e-05,0.9944858260498034,0.021774367309571052
2020-04-17,3374.075698852539,96137.51731262206,3.9000000000000004,99511.5930114746,0.0006335978336104997,0.9951159301147449,0.02114426324462959
2020-04-20,3311.0652923583984,96137.51731262206,3.9000000000000004,99448.58260498046,-0.0006331966415900059,0.9944858260498035,0.02177436730957094
2020-04-21,3189.3600463867188,96137.51731262206,3.9000000000000004,99326.87735900878,-0.0012238007097105097,0.9932687735900867,0.022991419769287758
2020-04-22,3263.5921478271484,96137.51731262206,3.9000000000000004,99401.10946044921,0.0007473516072806774,0.994011094604491,0.022249098754883456
2020-04-23,3234.2445373535165,96137.51731262206,3.9000000000000004,99371.76184997558,-0.0002952442948869205,0.9937176184997547,0.022542574859619746
2020-04-24,3277.4032592773438,96137.51731262206,3.9000000000000004,99414.9205718994,0.0004343157565123157,0.994149205718993,0.02211098764038144
2020-04-27,3393.065643310547,96137.51731262206,3.9000000000000004,99530.58295593261,0.0011634308348067446,0.9953058295593251,0.020954363800049336
2020-04-28,3463.8439178466797,96137.51731262206,3.9000000000000004,99601.36123046874,0.000711120867919357,0.9960136123046865,0.020246581054687907
2020-04-29,3551.7898559570312,96137.51731262206,3.9000000000000004,99689.3071685791,0.0008829792788358493,0.99689307168579,0.019367121673584453
2020-04-30,3433.367156982422,96137.51731262206,3.9000000000000004,99570.88446960448,-0.0011879177650854222,0.9957088446960439,0.020551348663330526
2020-05-01,3343.680191040039,96137.51731262206,3.9000000000000004,99481.1975036621,-0.0009007348525638115,0.9948119750366201,0.021448218322754342
2020-05-04,3316.6873931884766,96137.51731262206,3.9000000000000004,99454.20470581054,-0.00027133567476977927,0.9945420470581045,0.021718146301270003
2020-05-05,3307.107925415039,96137.51731262206,3.9000000000000004,99444.6252380371,-9.63203898897147e-05,0.9944462523803701,0.021813940979004354
2020-05-06,3247.8973388671875,96137.51731262206,3.9000000000000004,99385.41465148925,-0.0005954126369939194,0.9938541465148916,0.022406046844482885
2020-05-07,3379.380416870117,96137.51731262206,3.9000000000000004,99516.89772949218,0.0013229615076215673,0.9951689772949208,0.021091216064453633
2020-05-08,3489.966583251953,96137.51731262206,3.9000000000000004,99627.48389587401,0.001111230041378919,0.9962748389587393,0.019985354400635202
2020-05-11,3468.198013305664,96137.51731262206,3.9000000000000004,99605.71532592773,-0.00021849964583109394,0.9960571532592764,0.020203040100098102
2020-05-12,3345.421600341797,96137.51731262206,3.9000000000000004,99482.93891296386,-0.0012326241778608527,0.9948293891296377,0.021430804229736755
2020-05-13,3220.904541015625,96137.51731262206,3.9000000000000004,99358.42185363769,-0.0012516423487961559,0.993584218536376,0.022675974822998435
2020-05-14,3292.3065185546875,96137.51731262206,3.9000000000000004,99429.82383117675,0.0007186303506736547,0.9942982383117667,0.021961955047607784
2020-05-15,3247.027587890625,96137.51731262206,3.9000000000000004,99384.54490051269,-0.0004553858079939799,0.9938454490051261,0.022414744354248395
2020-05-18,3507.381820678711,96137.51731262206,3.9000000000000004,99644.89913330077,0.0026196651908876323,0.9964489913330069,0.019811202026367547
2020-05-19,3424.660110473633,96137.51731262206,3.9000000000000004,99562.1774230957,-0.0008301650252504622,0.9956217742309561,0.02063841912841835
2020-05-20,3575.2994537353525,96137.51731262206,3.9000000000000004,99712.81676635741,0.0015130177659892219,0.9971281676635733,0.01913202569580119
2020-05-21,3509.122848510742,96137.51731262206,3.9000000000000004,99646.6401611328,-0.000663672006976479,0.9964664016113272,0.019793791748047296
2020-05-22,3494.320297241211,96137.51731262206,3.9000000000000004,99631.83760986327,-0.0001485504302563001,0.9963183760986318,0.019941817260742623
2020-05-26,3804.3075561523438,96137.51731262206,3.9000000000000004,99941.8248687744,0.0031113273261602625,0.9994182486877431,0.01684194467163136
2020-05-27,4080.335235595703,96137.51731262206,3.9000000000000004,100217.85254821776,0.0027618835237979145,1.0021785254821767,0.014081667877197779
2020-05-28,3866.130828857422,96137.51731262206,3.9000000000000004,100003.64814147948,-0.0021373877137830233,1.000036481414794,0.0162237119445805
2020-05-29,3848.715591430664,96137.51731262206,3.9000000000000004,99986.23290405273,-0.00017414602117438172,0.9998623290405263,0.016397864318848154
2020-06-01,3892.2531127929688,96137.51731262206,3.9000000000000004,100029.77042541503,0.0004354351603994555,1.0002977042541494,0.01596248910522502
2020-06-02,3968.880081176758,96137.51731262206,3.9000000000000004,100106.39739379882,0.0007660416299857253,1.0010639739379872,0.01519621942138727
2020-06-03,4084.688949584961,96137.51731262206,3.9000000000000004,100222.20626220702,0.0011568578175142896,1.0022220626220693,0.014038130737305199
2020-06-04,4239.6820068359375,96137.51731262206,3.9000000000000004,100377.199319458,0.0015464941656291309,1.003771993194579,0.01248820016479546
2020-06-05,4312.824630737305,96137.51731262206,3.9000000000000004,100450.34194335937,0.0007286776717945198,1.0045034194335927,0.011756773925781783
2020-06-08,4366.811752319336,96137.51731262206,3.9000000000000004,100504.3290649414,0.0005374508492212993,1.005043290649413,0.011216902709961563
2020-06-09,4388.581085205078,96137.51731262206,3.9000000000000004,100526.09839782714,0.0002166009473252295,1.0052609839782705,0.010999209381103991
2020-06-10,4239.6820068359375,96137.51731262206,3.9000000000000004,100377.199319458,-0.001481198223568514,1.0037719931945792,0.012488200164795238
2020-06-11,0.0,100375.899319458,5.2,100375.899319458,-1.2951148356532549e-05,1.0037589931945792,0.012501200164795279
2020-06-12,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-15,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-16,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-17,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-18,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-19,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-22,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-23,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-24,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-25,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-26,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-29,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-06-30,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-01,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-02,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-06,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-07,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-08,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-09,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-10,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-13,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-14,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-15,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-16,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-17,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-20,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-21,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-22,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-23,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-24,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-27,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-28,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-29,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-30,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-07-31,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-03,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-04,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-05,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-06,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-07,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-10,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-11,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-12,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-13,0.0,100375.899319458,5.2,100375.899319458,0.0,1.0037589931945792,0.012501200164795279
2020-08-14,4585.749053955078,95799.37158203124,6.5,100385.12063598631,9.18678347177071e-05,1.0038512063598624,0.012408986999512095
2020-08-17,4496.3134765625,95799.37158203124,6.5,100295.68505859374,-0.0008909246392887482,1.0029568505859365,0.01330334277343792
2020-08-18,4464.74838256836,95799.37158203124,6.5,100264.1199645996,-0.00031472035886392913,1.0026411996459952,0.013618993713379268
2020-08-19,4504.2049407958975,95799.37158203124,6.5,100303.57652282713,0.00039352620101262836,1.0030357652282706,0.013224428131103805
2020-08-20,4454.2266845703125,95799.37158203124,6.5,100253.59826660155,-0.0004982699317228612,1.0025359826660147,0.013724210693359717
2020-08-21,4480.53092956543,95799.37158203124,6.5,100279.90251159667,0.00026237706625908963,1.0027990251159657,0.013461168243408705
2020-08-24,4591.886901855469,95799.37158203124,6.5,100391.2584838867,0.0011104515411466398,1.0039125848388661,0.012347608520508313
2020-08-25,4563.828659057617,95799.37158203124,6.5,100363.20024108885,-0.0002794889039303694,1.0036320024108876,0.012628190948486884
2020-08-26,4534.017562866211,95799.37158203124,6.5,100333.38914489745,-0.00029703214046383764,1.0033338914489736,0.012926301910400895
2020-08-27,4612.9302978515625,95799.37158203124,6.5,100412.3018798828,0.0007865052268032358,1.004123018798827,0.012137174560547415
2020-08-28,4637.481307983398,95799.37158203124,6.5,100436.85289001463,0.00024450201491443835,1.0043685289001454,0.011891664459229068
2020-08-31,4582.242202758789,95799.37158203124,6.5,100381.61378479002,-0.0005499884119736231,1.0038161378478994,0.012444055511475094
2020-09-01,4610.300064086914,95799.37158203124,6.5,100409.67164611815,0.0002795119571228355,1.0040967164611807,0.012163476898193748
2020-09-02,4669.047164916992,95799.37158203124,6.5,100468.41874694823,0.000585074125499796,1.0046841874694814,0.011576005889893048
2020-09-03,4625.205230712891,95799.37158203124,6.5,100424.57681274413,-0.0004363752784297681,1.0042457681274404,0.012014425231934078
2020-09-04,4621.699142456055,95799.37158203124,6.5,100421.07072448729,-3.491265154520473e-05,1.004210707244872,0.012049486114502406
2020-09-08,4398.986434936523,95799.37158203124,6.5,100198.35801696776,-0.002217788616599825,1.0019835801696768,0.01427661318969764
2020-09-09,4477.024459838867,95799.37158203124,6.5,100276.3960418701,0.0007788353666347003,1.0027639604187002,0.013496232940674258
2020-09-10,4409.50927734375,95799.37158203124,6.5,100208.88085937499,-0.0006732908756207356,1.002088808593749,0.014171384765625517
2020-09-11,4414.76936340332,95799.37158203124,6.5,100214.14094543456,5.249121649164579e-05,1.0021414094543446,0.014118783905029852
2020-09-14,4484.915924072266,95799.37158203124,6.5,100284.2875061035,0.0006999666913987124,1.002842875061034,0.013417318298340364
2020-09-15,4418.276977539063,95799.37158203124,6.5,100217.6485595703,-0.000664500373791288,1.002176485595702,0.014083707763672404
2020-09-16,4484.915924072266,95799.37158203124,6.5,100284.2875061035,0.0006649422281503892,1.002842875061034,0.013417318298340364
2020-09-17,4406.002044677734,95799.37158203124,6.5,100205.37362670897,-0.0007869017306397774,1.0020537362670887,0.01420645709228574
2020-09-18,4391.095733642578,95799.37158203124,6.5,100190.46731567381,-0.00014875760147037287,1.0019046731567371,0.014355520202637306
2020-09-21,4240.283966064453,95799.37158203124,6.5,100039.65554809569,-0.0015052506652449837,1.000396555480956,0.01586363787841849
2020-09-22,4176.2760162353525,95799.37158203124,6.5,99975.64759826659,-0.0006398257718742695,0.999756475982665,0.016503717376709415
2020-09-23,4070.1805114746094,95799.37158203124,6.5,99869.55209350584,-0.0010612134785770166,0.9986955209350575,0.01756467242431692
2020-09-24,4086.8412017822266,95799.37158203124,6.5,99886.21278381346,0.00016682452217287036,0.9988621278381337,0.01739806552124079
2020-09-25,4124.543380737305,95799.37158203124,6.5,99923.91496276854,0.00037745128085564517,0.9992391496276843,0.01702104373169011
2020-09-28,4242.037963867188,95799.37158203124,6.5,100041.40954589842,0.0011758404699582226,1.0004140954589833,0.015846097900391154
2020-09-29,4142.0806884765625,95799.37158203124,6.5,99941.4522705078,-0.0009991590066987799,0.999414522705077,0.01684567065429743
2020-09-30,4239.405822753906,95799.37158203124,6.5,100038.77740478514,0.0009738214931469535,1.0003877740478504,0.015872419311524055
2020-10-01,4143.832778930664,95799.37158203124,6.5,99943.2043609619,-0.0009553599744279717,0.999432043609618,0.016828149749756438
2020-10-02,4206.087493896485,95799.37158203124,6.5,100005.45907592772,0.0006229009302221034,1.0000545907592762,0.01620560260009829
2020-10-05,4261.32698059082,95799.37158203124,6.5,100060.69856262206,0.0005523647129341835,1.0006069856262194,0.01565320773315504
2020-10-06,4185.920715332031,95799.37158203124,6.5,99985.29229736327,-0.0007536052250484149,0.9998529229736316,0.016407270385742856
2020-10-07,4270.972061157227,95799.37158203124,6.5,100070.34364318846,0.0008506385676430028,1.0007034364318836,0.015556756927490811
2020-10-08,4296.399307250977,95799.37158203124,6.5,100095.77088928221,0.0002540937221562345,1.0009577088928212,0.015302484466553246
2020-10-09,4281.494140625,95799.37158203124,6.5,100080.86572265624,-0.00014890905473385896,1.0008086572265613,0.015451536132813137
2020-10-12,4448.9662170410165,95799.37158203124,6.5,100248.33779907225,0.0016733675833711104,1.0024833779907214,0.01377681536865305
2020-10-13,4422.660827636719,95799.37158203124,6.5,100222.03240966795,-0.00026240225007045925,1.0022203240966785,0.014039869262695959
2020-10-14,4441.074371337891,95799.37158203124,6.5,100240.44595336913,0.00018372750241080205,1.00240445953369,0.013855733825684391
2020-10-15,4500.698089599609,95799.37158203124,6.5,100300.06967163084,0.0005948069932715239,1.0030006967163072,0.013259496643067248
2020-10-16,4546.292495727539,95799.37158203124,6.5,100345.66407775877,0.0004545800045523407,1.0034566407775865,0.012803552581788002
2020-10-19,4467.378997802734,95799.37158203124,6.5,100266.75057983397,-0.0007864166194929689,1.0026675057983383,0.013592687561036154
2020-10-20,4512.973403930664,95799.37158203124,6.5,100312.3449859619,0.0004547310635305557,1.0031234498596175,0.013136743499756909
2020-10-21,4417.400741577149,95799.37158203124,6.5,100216.77232360838,-0.0009527507543253266,1.0021677232360824,0.014092470123292067
2020-10-22,4539.278793334961,95799.37158203124,6.5,100338.6503753662,0.001216144253421536,1.0033865037536605,0.012873689605714
2020-10-23,4548.045349121094,95799.37158203124,6.5,100347.41693115233,8.736968011158197e-05,1.0034741693115217,0.012786024047852784
2020-10-26,4412.139129638672,95799.37158203124,6.5,100211.51071166991,-0.001354356929542777,1.0021151071166974,0.014145086242677074
2020-10-27,4260.450744628906,95799.37158203124,6.5,100059.82232666014,-0.0015136822499982605,1.0005982232665998,0.015661970092774702
2020-10-28,4171.015167236328,95799.37158203124,6.5,99970.38674926756,-0.0008938210693658633,0.999703867492674,0.016556325866700417
2020-10-29,4250.513076782227,95799.37158203124,6.5,100049.88465881346,0.0007952145843477254,1.000498846588133,0.015761346771241413
2020-10-30,4253.163528442383,95799.37158203124,6.5,100052.53511047362,2.649130150622625e-05,1.0005253511047347,0.015734842254639725
2020-11-02,4361.811065673828,95799.37158203124,6.5,100161.18264770506,0.0010859048909803715,1.0016118264770493,0.014648366882325181
2020-11-03,4520.807647705078,95799.37158203124,6.5,100320.17922973631,0.0015874071953652091,1.0032017922973617,0.013058401062012726
2020-11-04,4542.891311645508,95799.37158203124,6.5,100342.26289367674,0.00022013182302882406,1.003422628936766,0.012837564422608416
2020-11-05,4610.906600952149,95799.37158203124,6.5,100410.27818298338,0.0006778329224916835,1.0041027818298325,0.012157411529541973
2020-11-06,4566.740798950195,95799.37158203124,6.5,100366.11238098143,-0.00043985339749252894,1.003661123809813,0.01259906954956147
2020-11-09,4948.332595825195,95799.37158203124,6.5,100747.70417785643,0.0038019983819490566,1.007477041778563,0.008783151580811444
2020-11-10,4924.483108520508,95799.37158203124,6.5,100723.85469055174,-0.00023672487129422493,1.007238546905516,0.00902164645385839
2020-11-11,4976.598739624024,95799.37158203124,6.5,100775.97032165526,0.0005174110071901605,1.0077597032165513,0.00850049014282317
2020-11-12,4906.817245483398,95799.37158203124,6.5,100706.18882751463,-0.000692441798554766,1.007061888275145,0.009198305084229474
2020-11-13,5000.4478454589835,95799.37158203124,6.5,100799.81942749022,0.0009297402777892483,1.0079981942749008,0.00826199908447367
2020-11-16,5132.94563293457,95799.37158203124,6.5,100932.3172149658,0.001314464532061077,1.0093231721496567,0.006937021209717731
2020-11-17,5194.7784423828125,95799.37158203124,6.5,100994.15002441405,0.0006126165647872828,1.0099415002441392,0.006318693115235252
2020-11-18,5194.7784423828125,95799.37158203124,6.5,100994.15002441405,0.0,1.0099415002441392,0.006318693115235252
2020-11-19,5178.877639770508,95799.37158203124,6.5,100978.24922180174,-0.0001574428084049062,1.009782492218016,0.006477701141358372
2020-11-20,5106.446075439453,95799.37158203124,6.5,100905.81765747069,-0.0007172986746082355,1.0090581765747055,0.007202016784668919
